Cohort,Row,PositionIdx,Move,Games,White %,Draw %,Black %,Freq,FEN,Rating,Ply,CohortPair
target,5,12,d4c4,17666,52.31518170497,4.811502320842296,42.873315974187705,0.0281417761847869,r1b1kbnr/pppp1ppp/5q2/8/3QP3/8/PPP2PPP/RNB1KB1R w KQkq - 1 6,1600,10,1200-1600
target,7,12,d4d3,14958,50.441235459286005,4.98729776708116,44.57146677363284,0.0238279569892473,r1b1kbnr/pppp1ppp/5q2/8/3QP3/8/PPP2PPP/RNB1KB1R w KQkq - 1 6,1600,10,1200-1600
target,5,14,a2a3,4799,54.21962908939363,3.500729318608044,42.279641591998335,0.0305651268398626,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,6,13,d8h4,20,35.0,0.0,65.0,0.0543478260869565,r1bqkbnr/ppp2ppp/3p4/n2Pp3/1P2P3/2P5/P4PPP/RNBQKBNR b KQkq - 0 5,1600,9,1200-1600
target,9,17,c6b4,4218,36.79468942626837,3.627311522048364,59.577999051683264,0.0138325014593321,r1b1kbnr/ppp1pppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 5 5,1600,9,1200-1600
target,6,14,b2b3,3909,48.912765413149145,3.4791506779227426,47.60808390892811,0.0248966619747912,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,4,20,f7g8,1,0.0,0.0,100.0,0.037037037037037,rnbq3B/pppppk1p/5ppn/8/8/1P1P4/P1PQPPPP/RN2KBNR b KQ - 2 6,1600,11,1200-1600
target,8,18,c1f4,2,100.0,0.0,0.0,0.0112359550561797,r1bqkb1r/p2p1ppp/1p1P1n2/8/3Q4/8/PPP2PPP/RNB1KB1R w KQkq - 1 9,1600,16,1200-1600
target,6,15,e4e5,14203,40.94205449552911,3.2880377385059494,55.76990776596493,0.025031370724417,rnbqk1nr/pp1pppbp/6p1/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4,1600,6,1200-1600
target,7,16,f3e5,2,50.0,0.0,50.0,0.0043103448275862,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1600,14,1200-1600
target,6,16,g2g3,3,0.0,0.0,100.0,0.0064655172413793,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1600,14,1200-1600
target,7,14,f1d3,3090,55.080906148867314,2.84789644012945,42.07119741100323,0.0196804004865963,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,7,17,f7f6,6404,39.66271080574641,3.107432854465958,57.22985633978763,0.0210012658476916,r1b1kbnr/ppp1pppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 5 5,1600,9,1200-1600
target,7,18,f1b5,3,66.66666666666666,0.0,33.33333333333333,0.0168539325842696,r1bqkb1r/p2p1ppp/1p1P1n2/8/3Q4/8/PPP2PPP/RNB1KB1R w KQkq - 1 9,1600,16,1200-1600
target,8,10,b1d2,30,33.33333333333333,0.0,66.66666666666666,0.0161987041036717,rn1qkb1r/pbpppppp/1p3n2/8/4P3/3P4/PPP1BPPP/RNBQK1NR w KQkq - 3 4,1600,6,1200-1600
target,8,11,d1e2,5,20.0,0.0,80.0,0.0056116722783389,r1bqkbnr/pppp2pp/2n1pp2/4P3/5P2/8/PPPP2PP/RNBQKBNR w KQkq - 0 4,1600,6,1200-1600
target,7,19,b2b3,3,33.33333333333333,0.0,66.66666666666666,0.0046153846153846,rnbq1rk1/pp4pp/5n2/3ppp2/1b6/2N1P1P1/PP1PNPBP/R1BQ1RK1 w - - 0 9,1600,16,1200-1600
target,8,12,d4c3,9558,47.520401757689896,7.177233730906048,45.30236451140406,0.0152258064516129,r1b1kbnr/pppp1ppp/5q2/8/3QP3/8/PPP2PPP/RNB1KB1R w KQkq - 1 6,1600,10,1200-1600
target,8,13,f7f5,3,0.0,0.0,100.0,0.0081521739130434,r1bqkbnr/ppp2ppp/3p4/n2Pp3/1P2P3/2P5/P4PPP/RNBQKBNR b KQkq - 0 5,1600,9,1200-1600
target,8,14,d4d5,2169,49.1470723835869,3.4117104656523742,47.44121715076072,0.0138144947104943,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,8,15,a2a3,6625,45.56981132075472,4.090566037735849,50.33962264150943,0.0116759016439669,rnbqk1nr/pp1pppbp/6p1/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4,1600,6,1200-1600
target,8,17,g7g6,5601,35.6186395286556,3.963577932512051,60.41778253883236,0.018367909121318,r1b1kbnr/ppp1pppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 5 5,1600,9,1200-1600
target,9,22,g2g4,2006,45.613160518444666,4.087736789631107,50.29910269192423,0.0067193900964363,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1800,12,1400-1800
base,5,29,c7c5,20,45.0,0.0,55.00000000000001,0.0133422281521014,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1400,11,1400-1800
base,8,30,f1d3,468,44.44444444444444,3.205128205128205,52.35042735042735,0.0050265828902851,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1400,6,1400-1800
base,6,29,a7a6,19,47.368421052631575,0.0,52.63157894736842,0.0126751167444963,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1400,11,1400-1800
base,5,28,a8b8,5,0.0,20.0,80.0,0.0367647058823529,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1400,13,1400-1800
target,9,21,d8a5,9242,39.6342782947414,4.425449037004977,55.94027266825362,0.0098039839690753,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1800,11,1400-1800
base,5,30,f1b5,1023,44.57478005865102,4.69208211143695,50.733137829912025,0.0109875946512002,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1400,6,1400-1800
target,10,29,g4c8,4,50.0,0.0,50.0,0.0021893814997263,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1800,11,1400-1800
base,0,24,f8e7,5592,49.98211731044349,3.0221745350500715,46.99570815450644,0.2850152905198777,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1400,9,1400-1800
target,10,27,f3d1,314,34.07643312101911,3.1847133757961785,62.73885350318472,0.0012890142325233,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1800,8,1400-1800
target,10,25,f2f3,3077,48.19629509262269,3.932401689957752,47.871303217419566,0.0046164671498678,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1800,6,1400-1800
base,5,26,c1g5,2,100.0,0.0,0.0,0.0049261083743842,r1bqkr2/ppp2pQp/2n5/2bpp3/2B1P3/P1NP4/1PP2PPP/R1B1K1NR w KQq - 1 8,1400,14,1400-1800
base,0,25,g1f3,96297,49.928865904441466,3.810087541667965,46.261046553890566,0.2606672531637003,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1400,6,1400-1800
base,0,23,f8b4,636,40.88050314465409,4.088050314465408,55.0314465408805,0.4156862745098039,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1400,17,1400-1800
base,0,22,f1b5,49821,44.86461532285582,3.942112763694024,51.19327191345016,0.3858055523289581,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1400,12,1400-1800
base,0,21,f8b4,170631,45.00002930299887,3.992826625876892,51.007144071124245,0.3193441346616334,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1400,11,1400-1800
base,5,27,g1h3,49189,33.56238183333672,3.2019353920592,63.23568277460407,0.0357005735868447,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1400,8,1400-1800
base,5,24,c7c6,1236,50.728155339805824,3.802588996763754,45.46925566343042,0.0629969418960244,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1400,9,1400-1800
base,5,25,b1c3,14207,46.73752375589498,3.58274090237207,49.67973534173295,0.0384570616498612,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1400,6,1400-1800
target,10,28,g7g6,1,0.0,0.0,100.0,0.0096153846153846,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1800,13,1400-1800
base,6,21,d8a5,18256,44.61546888694128,3.883654688869413,51.50087642418932,0.0341669832702309,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1400,11,1400-1800
base,8,21,g7g6,10959,45.496851902545856,3.4492198193265806,51.05392827812757,0.0205102963222207,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1400,11,1400-1800
base,6,23,a7a6,19,47.368421052631575,0.0,52.63157894736842,0.0124183006535947,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1400,17,1400-1800
target,0,21,g8e7,291459,47.5490549271081,4.57182656908862,47.87911850380328,0.3091819263841948,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1800,11,1400-1800
base,5,23,f7f6,19,15.789473684210526,10.526315789473683,73.68421052631578,0.0124183006535947,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1400,17,1400-1800
target,5,21,f7f6,41695,43.6335292001439,4.089219330855019,52.27725146900109,0.0442303734679286,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1800,11,1400-1800
target,5,22,c1g5,10659,42.07711792851112,4.390655783844638,53.53222628764425,0.0357038778853014,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1800,12,1400-1800
target,0,25,b1d2,307692,59.15005915005915,4.3884793884793885,36.46146146146146,0.4616347124722629,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1800,6,1400-1800
target,0,26,c3d5,109,89.90825688073394,0.0,10.091743119266056,0.7414965986394558,r1bqkr2/ppp2pQp/2n5/2bpp3/2B1P3/P1NP4/1PP2PPP/R1B1K1NR w KQq - 1 8,1800,14,1400-1800
base,10,23,c8d7,6,66.66666666666666,0.0,33.33333333333333,0.0039215686274509,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1400,17,1400-1800
target,8,22,b1d2,3003,46.81984681984682,3.5964035964035967,49.58374958374958,0.0100589872679951,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1800,12,1400-1800
base,8,22,b1d2,1523,45.96191726854892,3.020354563361786,51.01772816808929,0.01179385913966,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1400,12,1400-1800
target,10,30,b2b3,19,52.63157894736842,0.0,47.368421052631575,0.0019122383252818,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1800,6,1400-1800
base,8,23,d8a5,8,62.5,0.0,37.5,0.0052287581699346,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1400,17,1400-1800
base,8,25,a2a3,5702,49.33356716941424,4.17397404419502,46.49245878639074,0.0154347973201597,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1400,6,1400-1800
base,8,27,h2h3,9156,41.51376146788991,3.560506771515945,54.92573176059415,0.0066452754022474,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1400,8,1400-1800
base,8,28,f8e7,2,50.0,0.0,50.0,0.0147058823529411,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1400,13,1400-1800
base,6,27,g2g4,26176,32.36552567237164,2.918704156479217,64.71577017114915,0.0189981136882076,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1400,8,1400-1800
base,6,26,g1e2,1,100.0,0.0,0.0,0.0024630541871921,r1bqkr2/ppp2pQp/2n5/2bpp3/2B1P3/P1NP4/1PP2PPP/R1B1K1NR w KQq - 1 8,1400,14,1400-1800
base,6,28,c8f5,4,0.0,0.0,100.0,0.0294117647058823,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1400,13,1400-1800
base,8,29,b8d7,15,33.33333333333333,6.666666666666667,60.0,0.010006671114076,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1400,11,1400-1800
base,6,25,c1d2,11311,44.05446025992397,3.660153832552383,52.28538590752365,0.030617852067402,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1400,6,1400-1800
base,6,24,c8e6,743,48.85598923283984,2.960969044414536,48.18304172274562,0.0378695208970438,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1400,9,1400-1800
base,8,24,g7g5,653,49.77029096477795,2.756508422664625,47.47320061255743,0.033282364933741,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1400,9,1400-1800
base,6,30,a2a3,752,58.77659574468085,4.25531914893617,36.96808510638298,0.0080769024219966,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1400,6,1400-1800
base,5,21,a7a6,25535,47.70706872919522,3.3875073428627376,48.90542392794204,0.0477899823513008,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1400,11,1400-1800
target,9,29,g4e6,7,14.285714285714285,0.0,85.71428571428571,0.003831417624521,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1800,11,1400-1800
target,11,24,c8d7,24,33.33333333333333,0.0,66.66666666666666,0.0026740947075208,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1800,9,1400-1800
target,11,23,f5f4,1,100.0,0.0,0.0,0.0001023751023751,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1800,17,1400-1800
target,11,27,c4b3,175,33.14285714285714,2.857142857142857,64.0,0.000718399651884,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1800,8,1400-1800
base,7,28,a6a5,3,33.33333333333333,0.0,66.66666666666666,0.0220588235294117,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1400,13,1400-1800
base,0,27,c2c3,595119,50.41831969740505,3.8851053318748017,45.69657497072014,0.4319276596887404,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1400,8,1400-1800
base,0,26,c4d5,186,69.35483870967742,4.301075268817205,26.344086021505376,0.458128078817734,r1bqkr2/ppp2pQp/2n5/2bpp3/2B1P3/P1NP4/1PP2PPP/R1B1K1NR w KQq - 1 8,1400,14,1400-1800
base,7,29,g8h6,19,63.1578947368421,0.0,36.84210526315789,0.0126751167444963,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1400,11,1400-1800
target,10,23,d8a5,3,33.33333333333333,0.0,66.66666666666666,0.0003071253071253,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1800,17,1400-1800
base,7,21,f8e7,13065,44.59242250287026,3.344814389590509,52.062763107539226,0.0244517767542488,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1400,11,1400-1800
target,10,22,b2b3,1916,41.49269311064718,4.853862212943633,53.65344467640919,0.0064179219465463,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1800,12,1400-1800
base,7,22,c1d2,1647,44.44444444444444,3.642987249544627,51.91256830601093,0.0127540945522128,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1400,12,1400-1800
target,11,21,b7b6,3754,38.49227490676611,4.448588172615876,57.059136920618,0.0039822717831539,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1800,11,1400-1800
target,11,22,c1d2,1679,38.832638475282906,5.598570577724836,55.56879094699225,0.0056240558185027,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1800,12,1400-1800
base,7,24,g8e7,711,56.540084388185655,2.672292545710268,40.78762306610408,0.0362385321100917,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1400,9,1400-1800
target,10,21,f7f5,8393,50.256165852496125,4.0509948766829496,45.692839270820926,0.0089033583047445,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1800,11,1400-1800
base,7,25,h2h3,7745,47.35958683021304,4.35119431891543,48.28921885087153,0.0209650131961832,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1400,6,1400-1800
base,7,26,g7g3,1,0.0,0.0,100.0,0.0024630541871921,r1bqkr2/ppp2pQp/2n5/2bpp3/2B1P3/P1NP4/1PP2PPP/R1B1K1NR w KQq - 1 8,1400,14,1400-1800
base,7,27,d2d4,11854,26.227433777627805,2.92728193015016,70.84528429222203,0.0086034397791875,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1400,8,1400-1800
base,7,23,h7h6,12,50.0,0.0,50.0,0.0078431372549019,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1400,17,1400-1800
target,0,22,f1d3,90073,51.33502825485995,4.416417794455609,44.248553950684446,0.301712674055986,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1800,12,1400-1800
target,10,24,f6g6,29,27.58620689655172,6.896551724137931,65.51724137931035,0.0032311977715877,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1800,9,1400-1800
target,9,30,c3d5,27,44.44444444444444,3.7037037037037033,51.85185185185185,0.0027173913043478,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1800,6,1400-1800
target,8,30,f1d3,30,56.66666666666666,6.666666666666667,36.66666666666666,0.0030193236714975,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1800,6,1400-1800
target,8,28,f8e7,2,50.0,0.0,50.0,0.0192307692307692,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1800,13,1400-1800
target,9,28,a8b8,1,100.0,0.0,0.0,0.0096153846153846,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1800,13,1400-1800
target,9,27,a2a3,324,37.96296296296296,4.62962962962963,57.407407407407405,0.0013300656412024,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1800,8,1400-1800
target,9,25,c2c4,3642,46.01867105985722,5.216913783635365,48.76441515650741,0.0054641447383226,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1800,6,1400-1800
target,9,24,a7a6,79,40.50632911392405,0.0,59.49367088607595,0.0088022284122562,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1800,9,1400-1800
target,9,23,c8d7,5,20.0,0.0,80.0,0.0005118755118755,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1800,17,1400-1800
base,5,22,f1e2,6428,43.6372121966397,3.3914125700062225,52.97137523335408,0.0497773647732992,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1400,12,1400-1800
base,0,30,f3d4,33662,49.14443586239677,4.32832273780524,46.527241399798,0.3615487890016647,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1400,6,1400-1800
base,6,22,c1e3,5445,45.05050505050505,4.003673094582186,50.945821854912765,0.042165175978627,r1bqkb1r/pp2nppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,1400,12,1400-1800
base,0,28,g8f6,55,30.909090909090907,1.818181818181818,67.27272727272727,0.4044117647058823,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1400,13,1400-1800
target,8,29,a7a6,8,25.0,0.0,75.0,0.0043787629994526,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1800,11,1400-1800
target,11,25,a2a3,3061,46.03070891865404,5.063704671675922,48.90558640967004,0.0045924621208143,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1800,6,1400-1800
target,11,28,f8b4,1,0.0,0.0,100.0,0.0096153846153846,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1800,13,1400-1800
target,8,23,b7b6,6,16.666666666666664,0.0,83.33333333333334,0.0006142506142506,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1800,17,1400-1800
target,8,24,c8e6,149,40.939597315436245,5.369127516778524,53.69127516778524,0.0166016713091922,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1800,9,1400-1800
target,8,25,h2h3,4625,46.63783783783784,4.929729729729729,48.43243243243244,0.0069389537108024,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1800,6,1400-1800
target,11,29,f7f5,2,0.0,0.0,100.0,0.0010946907498631,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1800,11,1400-1800
target,11,30,c3e2,17,64.70588235294117,0.0,35.294117647058826,0.0017109500805152,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1800,6,1400-1800
base,7,30,c3d5,502,42.03187250996016,5.9760956175298805,51.99203187250996,0.005391761989152,r1bqkbnr/pppp1ppp/8/4p3/3nP3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,1400,6,1400-1800
target,8,27,d2d4,579,28.670120898100173,2.936096718480138,68.39378238341969,0.0023768765625192,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1800,8,1400-1800
base,0,29,g4f3,576,38.36805555555556,3.8194444444444446,57.8125,0.3842561707805203,rn1qk1nr/ppp1ppbp/6p1/4P3/2pP2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1400,11,1400-1800
target,8,21,h7h6,12364,43.41637010676156,4.602070527337431,51.981559365901,0.0131158253401479,r1bqkbnr/pp3ppp/2n1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,1800,11,1400-1800
target,0,23,c8e6,6499,49.1152484997692,5.477765810124635,45.40698569010617,0.6653357903357904,r1bqkb1r/pp3ppp/2n5/3pPp2/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 1 9,1800,17,1400-1800
base,11,25,d1e2,3519,51.71923842000569,3.410059676044331,44.87070190394999,0.0095256141300669,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,1400,6,1400-1800
target,0,27,g1e2,88387,55.8622874404607,4.403362485433378,39.734350074105926,0.3628410858918623,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,1800,8,1400-1800
base,9,28,d8e7,2,0.0,0.0,100.0,0.0147058823529411,r1bqkbnr/2p2ppp/p1p5/3p4/3P4/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 7,1400,13,1400-1800
target,0,24,g8e7,2249,55.89150733659404,3.7794575366829695,40.32903512672299,0.2505849582172701,rnb1kbnr/ppp2pp1/3p1q1p/4p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,1800,9,1400-1800
