Cohort,Row,PuzzleIdx,Move,Games,White %,Draw %,Black %,Freq,FEN,Rating,Ply,CohortPair
base,5,46,g1f3,11,36.36363636363637,0.0,63.63636363636363,0.01985559566787,r1bqkbnr/ppppn1pp/8/3Ppp2/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 5,2000,8,2000-2500
base,4,46,c2c4,42,45.23809523809524,2.380952380952381,52.38095238095239,0.075812274368231,r1bqkbnr/ppppn1pp/8/3Ppp2/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 5,2000,8,2000-2500
base,3,46,b1c3,63,49.2063492063492,3.1746031746031744,47.61904761904761,0.1137184115523465,r1bqkbnr/ppppn1pp/8/3Ppp2/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 5,2000,8,2000-2500
base,2,46,e4f5,68,38.23529411764706,7.352941176470589,54.41176470588235,0.1227436823104693,r1bqkbnr/ppppn1pp/8/3Ppp2/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 5,2000,8,2000-2500
base,1,46,f1d3,70,35.714285714285715,5.714285714285714,58.57142857142858,0.1263537906137184,r1bqkbnr/ppppn1pp/8/3Ppp2/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 5,2000,8,2000-2500
base,0,46,f2f3,271,34.68634686346864,3.321033210332104,61.99261992619927,0.4891696750902527,r1bqkbnr/ppppn1pp/8/3Ppp2/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 5,2000,8,2000-2500
target,11,45,f1c4,1,0.0,0.0,100.0,0.0052083333333333,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2500,6,2000-2500
target,10,45,g1e2,1,100.0,0.0,0.0,0.0052083333333333,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2500,6,2000-2500
base,5,44,d2f3,3,33.33333333333333,0.0,66.66666666666666,0.02803738317757,r2qk1nr/1p2bppp/p1npb3/4p3/4P3/2N1B3/PPPN1PPP/R2QKB1R w KQkq - 4 9,2000,16,2000-2500
base,5,45,f1c4,88,35.22727272727273,3.4090909090909087,61.36363636363637,0.0050369183217903,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,6,45,f2f4,52,42.30769230769231,5.769230769230769,51.92307692307693,0.0029763608265125,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,7,45,b2b3,48,37.5,0.0,62.5,0.0027474099937038,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,5,38,e8h8,350,36.0,4.571428571428571,59.42857142857143,0.0713266761768901,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2000,11,2000-2500
base,7,39,d8b6,35,34.285714285714285,2.857142857142857,62.85714285714285,0.0339476236663433,r1bqk2r/pp1n1ppp/2p1pn2/3p4/3P4/2NBPNP1/PPP2PP1/R2QK2R b KQkq - 3 8,2000,15,2000-2500
base,6,38,c7c6,263,44.106463878327,3.4220532319391634,52.47148288973384,0.0535969023843488,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2000,11,2000-2500
base,9,38,c8d7,174,37.35632183908046,8.045977011494253,54.59770114942529,0.0354595475850825,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2000,11,2000-2500
base,5,39,d7b6,57,40.35087719298245,3.508771929824561,56.14035087719298,0.055286129970902,r1bqk2r/pp1n1ppp/2p1pn2/3p4/3P4/2NBPNP1/PPP2PP1/R2QK2R b KQkq - 3 8,2000,15,2000-2500
base,4,39,b7b6,78,42.30769230769231,6.41025641025641,51.28205128205128,0.075654704170708,r1bqk2r/pp1n1ppp/2p1pn2/3p4/3P4/2NBPNP1/PPP2PP1/R2QK2R b KQkq - 3 8,2000,15,2000-2500
base,3,39,c6c5,102,46.07843137254902,6.862745098039216,47.05882352941176,0.098933074684772,r1bqk2r/pp1n1ppp/2p1pn2/3p4/3P4/2NBPNP1/PPP2PP1/R2QK2R b KQkq - 3 8,2000,15,2000-2500
base,2,39,d8e7,165,53.333333333333336,4.848484848484849,41.81818181818181,0.1600387972841901,r1bqk2r/pp1n1ppp/2p1pn2/3p4/3P4/2NBPNP1/PPP2PP1/R2QK2R b KQkq - 3 8,2000,15,2000-2500
base,1,39,d8c7,212,42.9245283018868,6.132075471698113,50.943396226415096,0.2056256062075654,r1bqk2r/pp1n1ppp/2p1pn2/3p4/3P4/2NBPNP1/PPP2PP1/R2QK2R b KQkq - 3 8,2000,15,2000-2500
base,0,39,h7h6,251,32.27091633466135,3.98406374501992,63.745019920318725,0.2434529582929195,r1bqk2r/pp1n1ppp/2p1pn2/3p4/3P4/2NBPNP1/PPP2PP1/R2QK2R b KQkq - 3 8,2000,15,2000-2500
target,10,38,b8c6,1,0.0,0.0,100.0,0.0333333333333333,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,9,38,c7c6,1,0.0,100.0,0.0,0.0333333333333333,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,8,38,e8h8,1,100.0,0.0,0.0,0.0333333333333333,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,7,38,f6e4,1,0.0,0.0,100.0,0.0333333333333333,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,6,38,d8e7,2,50.0,0.0,50.0,0.0666666666666666,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,5,38,b7b6,2,50.0,50.0,0.0,0.0666666666666666,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,4,38,d8d6,2,0.0,0.0,100.0,0.0666666666666666,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,3,38,h7h6,3,33.33333333333333,0.0,66.66666666666666,0.1,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,2,38,b8d7,5,60.0,0.0,40.0,0.1666666666666666,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,1,38,c7c5,6,16.666666666666664,16.666666666666664,66.66666666666666,0.2,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
target,0,38,a7a6,6,66.66666666666666,0.0,33.33333333333333,0.2,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2500,11,2000-2500
base,11,38,f6e4,63,36.507936507936506,9.523809523809524,53.96825396825397,0.0128388017118402,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2000,11,2000-2500
base,10,38,d8e7,118,51.69491525423729,5.932203389830509,42.3728813559322,0.0240472793967801,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2000,11,2000-2500
base,8,38,d8d6,175,45.71428571428572,4.0,50.28571428571429,0.035663338088445,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2N1P1P1/PPP2PP1/R2QKBNR b KQkq - 0 6,2000,11,2000-2500
base,0,42,b1c3,845516,46.90366592707885,5.8529939114103104,47.24334016151084,0.4878053846233729,r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,2000,8,2000-2500
base,7,44,f1d3,2,50.0,0.0,50.0,0.0186915887850467,r2qk1nr/1p2bppp/p1npb3/4p3/4P3/2N1B3/PPPN1PPP/R2QKB1R w KQkq - 4 9,2000,16,2000-2500
base,2,42,d4c6,241355,44.43703258685339,5.784011103975472,49.77895630917114,0.1392454650246407,r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,2000,8,2000-2500
base,9,45,a2a3,39,46.15384615384615,5.128205128205128,48.71794871794872,0.0022322706198843,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,8,45,g2g3,48,35.41666666666667,2.083333333333333,62.5,0.0027474099937038,r1bqkbnr/ppppnppp/8/3Pp3/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4,2000,6,2000-2500
base,11,37,g2g3,368,45.10869565217392,4.891304347826087,50.0,0.0010136707828678,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR w KQkq - 0 4,2000,6,2000-2500
base,10,51,d8c7,32,37.5,0.0,62.5,0.0003691143562414,rnbqkb1r/pp1ppppp/5n2/2p5/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3,2000,5,2000-2500
base,0,30,f1e2,15756,45.8047727849708,5.731150038080731,48.464077176948464,0.2753727039166681,rn1qkbnr/pbpp1ppp/1p2p3/8/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,2000,6,2000-2500
base,1,138,c7c5,39695,52.89834991812571,4.453961456102784,42.64768862577151,0.157691299269841,rnbqk1nr/ppppppbp/6p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,2000,5,2000-2500
target,4,55,c7c5,2,50.0,0.0,50.0,0.0066889632107023,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2500,7,2000-2500
target,5,55,b7b6,1,0.0,0.0,100.0,0.0033444816053511,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2500,7,2000-2500
target,6,55,g7g6,1,0.0,0.0,100.0,0.0033444816053511,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2500,7,2000-2500
target,7,55,c8f5,1,0.0,0.0,100.0,0.0033444816053511,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2500,7,2000-2500
base,0,56,g1f3,1445,49.55017301038062,4.429065743944636,46.02076124567474,0.3715608125482129,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,1,56,e2e4,791,54.740834386852086,3.034134007585335,42.22503160556258,0.2033941887374646,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,2,56,e2e3,540,52.59259259259259,2.7777777777777777,44.62962962962963,0.1388531756235536,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,3,56,d4d5,499,59.71943887775552,2.2044088176352705,38.07615230460922,0.12831061969658,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,4,56,c1d2,434,54.14746543778802,4.377880184331797,41.474654377880185,0.1115968115196708,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,5,56,g2g3,88,47.72727272727273,6.8181818181818175,45.45454545454545,0.0226279249164309,r1b1kbnr/ppp1pppp/2n5/q7/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 1 5,2000,8,2000-2500
base,6,55,c7c5,407,40.78624078624078,5.159705159705159,54.054054054054056,0.0124773904779423,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
target,9,51,h7h6,2,50.0,0.0,50.0,0.0002587991718426,rnbqkb1r/pp1ppppp/5n2/2p5/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
base,5,55,e7e6,809,36.34116192830656,3.8318912237330034,59.82694684796045,0.0248014960605781,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
target,3,55,e7e5,12,50.0,0.0,50.0,0.040133779264214,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2500,7,2000-2500
base,3,55,c8f5,1377,35.947712418300654,5.156136528685548,58.8961510530138,0.0422146601673871,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
base,4,54,a8c8,43,37.2093023255814,0.0,62.7906976744186,0.0400745573159366,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,5,54,f8b4,40,47.5,15.0,37.5,0.0372786579683131,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,6,54,d7d5,19,10.526315789473683,5.263157894736842,84.21052631578947,0.0177073625349487,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,7,54,d8c7,19,47.368421052631575,0.0,52.63157894736842,0.0177073625349487,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,8,54,d7d6,3,0.0,0.0,100.0,0.0027958993476234,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,9,54,d8c8,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0027958993476234,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,10,54,c6e5,3,33.33333333333333,0.0,66.66666666666666,0.0027958993476234,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,11,54,h7h6,1,100.0,0.0,0.0,0.0009319664492078,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
target,0,54,f8e7,10,20.0,40.0,40.0,0.2777777777777778,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2500,17,2000-2500
target,1,54,c6d4,8,25.0,25.0,50.0,0.2222222222222222,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2500,17,2000-2500
target,2,54,f8c5,6,50.0,16.666666666666664,33.33333333333333,0.1666666666666666,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2500,17,2000-2500
target,3,54,a8c8,4,0.0,0.0,100.0,0.1111111111111111,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2500,17,2000-2500
target,4,54,d8c8,3,0.0,33.33333333333333,66.66666666666666,0.0833333333333333,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2500,17,2000-2500
base,3,54,a7a6,53,47.16981132075472,15.09433962264151,37.735849056603776,0.0493942218080149,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
target,5,54,a7a6,3,66.66666666666666,0.0,33.33333333333333,0.0833333333333333,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2500,17,2000-2500
target,2,55,c7c6,43,34.88372093023256,2.3255813953488373,62.7906976744186,0.1438127090301003,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2500,7,2000-2500
target,0,55,g8f6,127,44.09448818897638,11.023622047244094,44.881889763779526,0.4247491638795986,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2500,7,2000-2500
target,10,51,b8a6,2,100.0,0.0,0.0,0.0002587991718426,rnbqkb1r/pp1ppppp/5n2/2p5/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
target,11,51,e7e5,1,100.0,0.0,0.0,0.0001293995859213,rnbqkb1r/pp1ppppp/5n2/2p5/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3,2500,5,2000-2500
base,0,52,f3d4,9649,46.11876878432998,8.975023318478598,44.90620789719142,0.4958630967675626,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,1,52,d1d4,9362,50.23499252296519,6.611835077974791,43.15317239906003,0.4811141374171334,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,2,52,c1g5,148,47.2972972972973,5.405405405405405,47.2972972972973,0.0076057351354129,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,3,52,b2b3,102,53.92156862745098,2.941176470588235,43.13725490196079,0.0052417904311629,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,4,52,c1f4,55,45.45454545454545,5.454545454545454,49.09090909090909,0.0028264556246466,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,5,52,b1d2,47,53.191489361702125,10.638297872340424,36.17021276595745,0.0024153348065162,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,6,52,b1a3,23,30.434782608695656,8.695652173913043,60.86956521739131,0.0011819723521249,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,7,52,a2a3,23,52.17391304347826,4.3478260869565215,43.47826086956522,0.0011819723521249,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,8,52,e2e3,21,47.61904761904761,4.761904761904762,47.61904761904761,0.0010791921475923,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,9,52,b1c3,12,0.0,0.0,100.0,0.0006166812271956,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
base,10,52,d1c2,9,44.44444444444444,0.0,55.55555555555556,0.0004625109203967,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
target,1,55,b8c6,112,53.57142857142857,13.392857142857142,33.035714285714285,0.3745819397993311,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2500,7,2000-2500
base,11,52,d1a4,8,50.0,12.5,37.5,0.0004111208181304,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2000,12,2000-2500
target,1,52,f3d4,918,43.35511982570806,11.76470588235294,44.88017429193899,0.3104497801826175,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2500,12,2000-2500
target,2,52,b2b3,32,34.375,9.375,56.25,0.0108217788298951,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2500,12,2000-2500
target,3,52,c1g5,1,100.0,0.0,0.0,0.0003381805884342,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2500,12,2000-2500
target,4,52,g2h3,1,0.0,100.0,0.0,0.0003381805884342,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2500,12,2000-2500
target,7,53,d7d6,16,25.0,18.75,56.25,0.0173347778981581,rn1qkb1r/p2p1ppp/1p2pn2/8/2PN4/6P1/PP2PPKP/RNBQ1R2 b kq - 0 8,2500,15,2000-2500
base,0,54,f8c5,416,43.50961538461539,9.615384615384617,46.875,0.3876980428704566,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,1,54,c6d4,352,37.5,13.636363636363637,48.86363636363637,0.3280521901211556,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,2,54,f8e7,121,47.93388429752066,7.43801652892562,44.62809917355372,0.1127679403541472,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2000,17,2000-2500
base,7,55,c8g4,323,39.0092879256966,2.786377708978328,58.204334365325074,0.0099022042367945,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
base,8,55,g7g6,214,31.77570093457944,5.14018691588785,63.08411214953272,0.0065605935191146,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
base,9,55,c8d7,116,33.62068965517241,1.7241379310344829,64.65517241379311,0.0035562095711088,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
base,10,55,a7a6,31,25.806451612903224,3.225806451612903,70.96774193548387,0.0009503663508997,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
base,11,55,a5b6,26,30.76923076923077,3.8461538461538463,65.38461538461539,0.0007970814555933,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
target,0,52,d1d4,2002,44.95504495504496,12.787212787212788,42.25774225774226,0.6770375380453162,rn1qkb1r/pb1p1ppp/1p2pn2/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,2500,12,2000-2500
target,6,54,f8b4,2,100.0,0.0,0.0,0.0555555555555555,r2qkb1r/p2p1ppp/1pn1pn2/8/2PN4/2N3P1/PP2PPKP/R1BQ1R2 b kq - 2 9,2500,17,2000-2500
base,0,55,c7c6,13655,39.4214573416331,5.228853899670451,55.349688758696445,0.4186210490818234,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
base,1,55,g8f6,11197,42.58283468786282,4.6887559167634185,52.72840939537377,0.3432661945491891,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,2000,7,2000-2500
target,3,47,f1e1,5,60.0,20.0,20.0,0.0549450549450549,r2q1rk1/ppp3p1/1bnppn1p/4p3/N3P3/P2P1N1P/1PP2PP1/R1BQ1RK1 w - - 2 11,2500,20,2000-2500
target,4,47,c2c4,2,0.0,0.0,100.0,0.0219780219780219,r2q1rk1/ppp3p1/1bnppn1p/4p3/N3P3/P2P1N1P/1PP2PP1/R1BQ1RK1 w - - 2 11,2500,20,2000-2500
base,0,48,f8c5,1047797,44.436565479763736,5.619790856434977,49.94364366380129,0.389377087779552,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,1,48,g8f6,621433,47.89494603601676,6.703216597766774,45.40183736621647,0.2309338276308391,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,2,48,c6d4,419376,37.11967303803746,6.409284269962992,56.47104269199954,0.1558464144912014,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,3,48,d7d6,167864,41.604513177334034,6.031668493542392,52.36381832912358,0.0623807812610903,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,4,48,d8f6,135125,43.24070305272896,5.261054579093432,51.498242368177614,0.0502144776003481,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,5,48,d8h4,120604,49.62770720705781,5.566979536333787,44.8053132566084,0.0448182561073997,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,6,48,f8b4,38933,50.19649140831686,6.464952610895641,43.338555980787504,0.0144680870039915,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,7,48,c6e5,37202,41.4682006343745,3.94602440728993,54.58577495833558,0.0138248214296995,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,8,48,g8e7,37083,41.4286869994337,5.320497262896745,53.25081573766956,0.0137805992440607,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,9,48,d7d5,28544,41.4237668161435,6.40765134529148,52.16858183856502,0.0106073787132235,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
base,10,48,f8e7,19087,40.68737884423953,6.318436632262797,52.99418452349767,0.0070930156074586,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,2000,7,2000-2500
